ID_EXPERIMENTO	 ALGORITMO	 HYPER_VOLUME	 GD	 IGD	 SPREAD	 EPSILON	 CS.NSGA	 CS.SPEA	 CS.ILS	 CS.OPMOP	 CS.MILS	 TEMPO_EXEC	 DATA_HORA_EXECUCAO	 CENARIO	 TEMPO_SIMULACAO	 ALGORITMO 	 TAM_POP	 NUM_AVA_FUNC_OBJ	 PROB_CRUZ	 PROB_MUT	 NUM_OBJ	 TIPO_CODIFICACAO	 TIPO_CRUZAMENTO	 TIPO_MUTACAO	 CONJUNTO_OBJ
5	OPMOP	0.2582708095496403	0.011223215043918117	0.0034353331568795073	0.6968979628966909	6886.0	0.0	0.02	0.8	 NA	0.0	3160	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
6	OPMOP	0.2529652296508058	0.0074890156085931575	0.003735773951465888	0.739641481016653	7191.0	0.0	0.0	0.7333333333333333	 NA	0.0	3192	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
7	OPMOP	0.2647744237494478	0.008359013239983691	0.0031618205253534566	0.7987614549451754	6275.0	0.0	0.0	0.8	 NA	0.0	2887	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
8	OPMOP	0.2660202489588041	0.009737326096584462	0.00312837647566933	0.6897675096185737	6571.0	0.0	0.0	0.8	 NA	0.0	3019	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
9	OPMOP	0.2684921203194544	0.007139067776900405	0.0031143975439639517	0.747176909596289	6293.0	0.0	0.0	0.8666666666666667	 NA	0.0	3066	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
10	OPMOP	0.26863900953318104	0.008123587443055368	0.0031219220527853825	0.7335166005738325	6534.0	0.0	0.0	0.8666666666666667	 NA	0.0	3006	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
11	OPMOP	0.25749435760976785	0.01041148826376451	0.003560271826729901	0.7405358663029936	6980.0	0.0	0.0	0.7333333333333333	 NA	0.0	2936	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
12	OPMOP	0.26787799789128086	0.010973143972231321	0.003001326604720822	0.7471578317815495	5538.0	0.0	0.0	0.8	 NA	0.0	2783	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
13	OPMOP	0.2606994352693677	0.007925816919973102	0.0032437853052959174	0.7256013828091364	6353.0	0.0	0.0	0.8	 NA	0.0	2782	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
14	OPMOP	0.26355045898414997	0.007089672252167568	0.0033270677727014497	0.7692741681348961	6503.0	0.0	0.0	0.8	 NA	0.0	3177	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
15	OPMOP	0.2666262033434915	0.007401802010701424	0.0031231021244869698	0.7896810241796356	6564.0	0.0	0.0	0.8	 NA	0.0	2823	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
16	OPMOP	0.26045663258457197	0.008778227462838767	0.003337884450563766	0.7635162441938101	6195.0	0.0	0.0	0.8666666666666667	 NA	0.0	2892	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
17	OPMOP	0.2690803896481399	0.009321535386899612	0.0030097651381643304	0.7499713751608753	5459.0	0.0	0.0	0.7333333333333333	 NA	0.0	2891	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
18	OPMOP	0.27076027654402196	0.008266721120824326	0.002926638338516557	0.6987317303458253	5832.0	0.0	0.0	0.8	 NA	0.0	3046	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
19	OPMOP	0.2514503473391881	0.008375746485321042	0.00381917532613944	0.7652563804380544	7206.0	0.0	0.0	0.8	 NA	0.0	2816	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
20	OPMOP	0.26031807243947375	0.008586326866289807	0.0034837918230362906	0.6695058655196241	6799.0	0.0	0.0	0.8	 NA	0.0	3009	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
21	OPMOP	0.26665919901900265	0.008594121193471691	0.003081092987765008	0.6642916772702183	6235.0	0.0	0.0	0.8	 NA	0.0	3261	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
22	OPMOP	0.24968202477961488	0.010260992094599457	0.003772523514856405	0.7609345529433921	7217.0	0.0	0.0	0.7333333333333333	 NA	0.0	2848	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
23	OPMOP	0.25881777878802686	0.008491158031345836	0.0033972168414279475	0.6761063018358154	7000.0	0.0	0.1075	0.8666666666666667	 NA	0.0	2773	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
24	OPMOP	0.2805426603405697	0.006678681442746873	0.002581880502510161	0.7688072784929584	5667.0	0.0	0.0	0.8	 NA	0.0	2846	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
25	OPMOP	0.2591028339058017	0.009510057183435597	0.003440458462487826	0.6310764819619701	6848.0	0.0	0.0	0.8	 NA	0.0	3070	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
26	OPMOP	0.264735743486808	0.007960126208986135	0.0033819265645562194	0.7659948792671687	6840.0	0.0	0.0	0.8	 NA	0.0	2833	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
27	OPMOP	0.2775544392844577	0.006703808190789919	0.0027891523123777327	0.7412871703749369	5651.0	0.0	0.0	0.8	 NA	0.0	2910	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
28	OPMOP	0.267748510725369	0.008595301122685093	0.00311266627986129	0.6415690158018246	6525.0	0.0	0.0	0.7333333333333333	 NA	0.0	3087	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
29	OPMOP	0.2724104740727041	0.007986156196160332	0.0028666305546476614	0.6777070400479827	5765.0	0.0	0.0	0.7333333333333333	 NA	0.0	2862	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
30	OPMOP	0.26928252851569073	0.007059917803549013	0.0030972005557999664	0.7334986708363428	6814.0	0.0	0.0	0.7333333333333333	 NA	0.0	2821	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
31	OPMOP	0.2606310950905313	0.008758411280203172	0.003439553691262145	0.678103510229402	6717.0	0.0	0.0	0.7333333333333333	 NA	0.0	2816	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
32	OPMOP	0.2704184205446922	0.007201292360632283	0.0030633162546290023	0.719076539914852	6423.0	0.0	0.0	0.8666666666666667	 NA	0.0	3314	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
33	OPMOP	0.26703933131637075	0.009297725300552378	0.003115955510421092	0.6666524720739715	6227.0	0.0	0.0	0.8666666666666667	 NA	0.0	2789	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
1	MILS	0.29926976519088483	0.005413927299878233	0.004365996208756321	0.8563417530799184	5104.0	0.0	0.0	0.0	0.0	 NA	3927	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
2	MILS	0.2975206219560966	0.006555723371254896	0.0030560080033793804	0.8355385555039979	4778.0	0.0	0.0	0.0	0.0	 NA	3639	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
3	MILS	0.3292510919831714	0.0048191572252360105	0.0024318666353222176	0.8236056493466885	3712.0	0.0	0.0	0.0	0.0	 NA	3804	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
4	MILS	0.2939330361684291	0.003913188833703619	0.0047019932191114215	0.8620898620201366	4800.0	0.0	0.0	0.0	0.0	 NA	4076	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
5	MILS	0.3034953082235108	0.005836933943971656	0.004261156391480701	0.8727470266256975	4612.0	0.0	0.0	0.0	0.0	 NA	3785	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
6	MILS	0.2616894956881416	0.004735484095093279	0.005090806033172187	0.767911949488089	7168.0	0.0	0.0	0.0	0.0	 NA	3995	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
7	MILS	0.2904831974556091	0.00421725581919758	0.003873936670188904	0.8155758027632639	5761.0	0.0	0.0	0.0	0.0	 NA	4259	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
8	MILS	0.2541367146610097	0.004091276587895356	0.00496092238647215	0.8442324558025543	7555.0	0.0	0.0	0.0	0.0	 NA	3563	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
9	MILS	0.26760717565859166	0.006600218754606983	0.004605934434523518	0.8986082694627553	6590.0	0.0	0.0	0.0	0.0	 NA	3414	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
10	MILS	0.32093944216979453	0.0036737091519262123	0.0023269760132389114	0.8554428811984671	4224.0	0.0	0.0	0.0	0.0	 NA	3954	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
11	MILS	0.3171101146840433	0.0045468214011134605	0.003668904054099737	0.8822381123124869	4019.0	0.0	0.0	0.0	0.0	 NA	3962	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
12	MILS	0.29134408152541214	0.004742100110917475	0.0030680245840378627	0.7926517736563835	5800.0	0.0	0.0	0.0	0.0	 NA	3881	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
13	MILS	0.26526270697894155	0.006670208381371193	0.004624251215989771	0.8505711454220649	6807.0	0.0	0.0	0.0	0.0	 NA	3881	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
14	MILS	0.32220268126551876	0.0053156512802412246	0.003616035013241665	0.782901224858762	3653.0	0.0	0.0	0.0	0.0	 NA	4718	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
15	MILS	0.2960175841093642	0.004701253548074892	0.004455772397756426	0.8413573518964156	5559.0	0.0	0.0	0.0	0.0	 NA	4515	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
16	MILS	0.30981401185217466	0.0067311962184624565	0.004382921132450287	0.8332610270118019	4163.0	0.0	0.0	0.0	0.0	 NA	4414	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
17	MILS	0.30720637861173655	0.004191818427441319	0.004261970073741109	0.895603178415269	1076.0	0.0	0.0	0.0	0.0	 NA	4650	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
18	MILS	0.3010305372023863	0.006745788402501743	0.0029306370691651335	0.7617317579961856	4833.0	0.0	0.0	0.0	0.0	 NA	3832	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
19	MILS	0.2958225669427845	0.005905923405026824	0.0036537043213428076	0.8897659017146068	4708.0	0.0	0.0	0.0	0.0	 NA	3944	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
20	MILS	0.24738723714607197	0.004780591461117372	0.005066574248740235	0.9293638004553318	7543.0	0.0	0.0	0.0	0.0	 NA	3426	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
21	MILS	0.2732484181218343	0.00548581362674805	0.003774896358464204	0.9486154167663658	1589.0	0.0	0.0	0.0	0.0	 NA	4034	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
22	MILS	0.3074756137557146	0.005409714963046702	0.002841503274875501	0.7821317674724791	5163.0	0.0	0.0	0.0	0.0	 NA	3879	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
23	MILS	0.319009282771147	0.00507674268650345	0.0021239535873255957	0.7729929400230905	3818.0	0.0	0.0	0.0	0.0	 NA	4257	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
24	MILS	0.27899597177014746	0.0053080871116636934	0.004273743103122433	0.7900188811113573	6240.0	0.0	0.0	0.0	0.0	 NA	4038	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
25	MILS	0.31133370846255237	0.005626509147356606	0.002673577397229392	0.7856412335973855	4711.0	0.0	0.0	0.0	0.0	 NA	3681	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
26	MILS	0.26412665659726636	0.0055906063268030175	0.004503721008687121	0.8029570201016216	6810.0	0.0	0.0	0.0	0.0	 NA	3899	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
27	MILS	0.31335694383676466	0.0046325017443786575	0.0029017792594495336	0.8645031210097068	4672.0	0.0	0.0	0.0	0.0	 NA	3480	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
28	MILS	0.31440794118044696	0.006857623717550227	0.003255502647818326	0.7977636956269464	4523.0	0.0	0.0	0.0	0.0	 NA	4176	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
29	MILS	0.32632679374147444	0.005646710123650885	0.002593627868609482	0.8542469596934077	3281.0	0.0	0.0	0.0	0.0	 NA	3945	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
30	MILS	0.27282145473377895	0.006215880893068324	0.004170462241671853	0.7717601990795548	6577.0	0.0	0.0	0.0	0.0	 NA	3569	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
31	MILS	0.3306880781008245	0.004982199553747583	0.0027851305897780617	0.8108027400396862	2987.0	0.0	0.0	0.0	0.0	 NA	4116	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
32	MILS	0.2716378281985924	0.005129195318912754	0.004117785025907144	0.7981722128343547	6569.0	0.0	0.0	0.0	0.0	 NA	3608	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
33	MILS	0.30923212408192235	0.005548836056003891	0.002975528394703238	0.7643981260707656	5097.0	0.0	0.0	0.0	0.0	 NA	4007	Mon_Dec_02_15	Min1.xml	60	MILS	200	20000	0.9	0.4	3	1	2	1	3.0
